Gene	ID	group_name
CAGL0H06281g	GO:0005935	cellular bud neck
CAGL0H06281g	GO:0005963	magnesium-dependent protein serine/threonine phosphatase complex
CAGL0H06281g	GO:0008287	protein serine/threonine phosphatase complex
CAGL0H06281g	GO:0030427	site of polarized growth
CAGL0H06281g	GO:0043227	membrane-bounded organelle
CAGL0H06281g	GO:0043231	intracellular membrane-bounded organelle
CAGL0H06281g	GO:0043332	mating projection tip
CAGL0H06281g	GO:0051286	cell tip
CAGL0H06281g	GO:0060187	cell pole
CAGL0H06281g	GO:0070938	contractile ring
CAGL0H06281g	GO:0090443	FAR/SIN/STRIPAK complex
CAGL0H06281g	GO:0140535	intracellular protein-containing complex
CAGL0H06281g	GO:1902494	catalytic complex
CAGL0H06281g	GO:1903293	phosphatase complex
CAGL0H06303g	GO:0005634	nucleus
CAGL0H06303g	GO:0005739	mitochondrion
CAGL0H06303g	GO:0043227	membrane-bounded organelle
CAGL0H06303g	GO:0043231	intracellular membrane-bounded organelle
CAGL0H06325g	GO:0005768	endosome
CAGL0H06325g	GO:0031410	cytoplasmic vesicle
CAGL0H06325g	GO:0031982	vesicle
CAGL0H06325g	GO:0043227	membrane-bounded organelle
CAGL0H06325g	GO:0043231	intracellular membrane-bounded organelle
CAGL0H06325g	GO:0097708	intracellular vesicle
CAGL0H06347g	GO:0000118	histone deacetylase complex
CAGL0H06347g	GO:0033698	Rpd3L complex
CAGL0H06347g	GO:0070822	Sin3-type complex
CAGL0H06347g	GO:0140513	nuclear protein-containing complex
CAGL0H06347g	GO:1902494	catalytic complex
CAGL0H06391g	GO:0000118	histone deacetylase complex
CAGL0H06391g	GO:0000812	Swr1 complex
CAGL0H06391g	GO:0070603	SWI/SNF superfamily-type complex
CAGL0H06391g	GO:0097346	INO80-type complex
CAGL0H06391g	GO:0140513	nuclear protein-containing complex
CAGL0H06391g	GO:1902494	catalytic complex
CAGL0H06391g	GO:1904949	ATPase complex
CAGL0H06413g	GO:0005576	extracellular region
CAGL0H06413g	GO:0005618	cell wall
CAGL0H06413g	GO:0005886	plasma membrane
CAGL0H06413g	GO:0009277	fungal-type cell wall
CAGL0H06413g	GO:0009986	cell surface
CAGL0H06413g	GO:0016020	membrane
CAGL0H06413g	GO:0030312	external encapsulating structure
CAGL0H06413g	GO:0030445	yeast-form cell wall
CAGL0H06457g	GO:0019898	extrinsic component of membrane
CAGL0H06479g	GO:0015934	large ribosomal subunit
CAGL0H06479g	GO:0022625	cytosolic large ribosomal subunit
CAGL0H06479g	GO:0030684	preribosome
CAGL0H06479g	GO:0030687	preribosome, large subunit precursor
CAGL0H06479g	GO:0044391	ribosomal subunit
CAGL0H06479g	GO:1990904	ribonucleoprotein complex
CAGL0H06501g	GO:0000306	extrinsic component of vacuolar membrane
CAGL0H06501g	GO:0000329	fungal-type vacuole membrane
CAGL0H06501g	GO:0005774	vacuolar membrane
CAGL0H06501g	GO:0005942	phosphatidylinositol 3-kinase complex
CAGL0H06501g	GO:0016020	membrane
CAGL0H06501g	GO:0019898	extrinsic component of membrane
CAGL0H06501g	GO:0031090	organelle membrane
CAGL0H06501g	GO:0031312	extrinsic component of organelle membrane
CAGL0H06501g	GO:0035032	phosphatidylinositol 3-kinase complex, class III
CAGL0H06501g	GO:0061695	transferase complex, transferring phosphorus-containing groups
CAGL0H06501g	GO:0070772	PAS complex
CAGL0H06501g	GO:0098588	bounding membrane of organelle
CAGL0H06501g	GO:0098796	membrane protein complex
CAGL0H06501g	GO:0098852	lytic vacuole membrane
CAGL0H06501g	GO:1902494	catalytic complex
CAGL0H06501g	GO:1990234	transferase complex
CAGL0H06545g	GO:0016021	integral component of membrane
CAGL0H06545g	GO:0031224	intrinsic component of membrane
CAGL0H06545g	GO:0031300	intrinsic component of organelle membrane
CAGL0H06545g	GO:0031301	integral component of organelle membrane
CAGL0H06545g	GO:0031306	intrinsic component of mitochondrial outer membrane
CAGL0H06545g	GO:0031307	integral component of mitochondrial outer membrane
CAGL0H06545g	GO:0032592	integral component of mitochondrial membrane
CAGL0H06545g	GO:0098573	intrinsic component of mitochondrial membrane
CAGL0H06567g	GO:0005887	integral component of plasma membrane
CAGL0H06567g	GO:0016021	integral component of membrane
CAGL0H06567g	GO:0031224	intrinsic component of membrane
CAGL0H06567g	GO:0031226	intrinsic component of plasma membrane
CAGL0H06589g	GO:0005634	nucleus
CAGL0H06589g	GO:0031298	replication fork protection complex
CAGL0H06589g	GO:0043227	membrane-bounded organelle
CAGL0H06589g	GO:0043231	intracellular membrane-bounded organelle
CAGL0H06589g	GO:0140513	nuclear protein-containing complex
CAGL0H06655g	GO:0000790	chromatin
CAGL0H06655g	GO:0005634	nucleus
CAGL0H06655g	GO:0005737	cytoplasm
CAGL0H06655g	GO:0043227	membrane-bounded organelle
CAGL0H06655g	GO:0043231	intracellular membrane-bounded organelle
CAGL0H06699g	GO:0005886	plasma membrane
CAGL0H06699g	GO:0009331	glycerol-3-phosphate dehydrogenase complex
CAGL0H06699g	GO:0016020	membrane
CAGL0H06699g	GO:0016021	integral component of membrane
CAGL0H06699g	GO:0031224	intrinsic component of membrane
CAGL0H06699g	GO:0031300	intrinsic component of organelle membrane
CAGL0H06699g	GO:0031301	integral component of organelle membrane
CAGL0H06699g	GO:0031306	intrinsic component of mitochondrial outer membrane
CAGL0H06699g	GO:0031307	integral component of mitochondrial outer membrane
CAGL0H06699g	GO:0032592	integral component of mitochondrial membrane
CAGL0H06699g	GO:0098573	intrinsic component of mitochondrial membrane
CAGL0H06699g	GO:1902494	catalytic complex
CAGL0H06699g	GO:1990204	oxidoreductase complex
CAGL0H06743g	GO:0016021	integral component of membrane
CAGL0H06743g	GO:0031224	intrinsic component of membrane
CAGL0H06743g	GO:0031300	intrinsic component of organelle membrane
CAGL0H06743g	GO:0031301	integral component of organelle membrane
CAGL0H06743g	GO:0031304	intrinsic component of mitochondrial inner membrane
CAGL0H06743g	GO:0031305	integral component of mitochondrial inner membrane
CAGL0H06743g	GO:0032592	integral component of mitochondrial membrane
CAGL0H06743g	GO:0098573	intrinsic component of mitochondrial membrane
CAGL0H06765g	GO:0005935	cellular bud neck
CAGL0H06765g	GO:0030427	site of polarized growth
CAGL0H06765g	GO:0032153	cell division site
CAGL0H06787g	GO:0005758	mitochondrial intermembrane space
CAGL0H06787g	GO:0005777	peroxisome
CAGL0H06787g	GO:0005782	peroxisomal matrix
CAGL0H06787g	GO:0009514	glyoxysome
CAGL0H06787g	GO:0031907	microbody lumen
CAGL0H06787g	GO:0031970	organelle envelope lumen
CAGL0H06787g	GO:0031974	membrane-enclosed lumen
CAGL0H06787g	GO:0042579	microbody
CAGL0H06787g	GO:0043227	membrane-bounded organelle
CAGL0H06787g	GO:0043231	intracellular membrane-bounded organelle
CAGL0H06787g	GO:0043233	organelle lumen
CAGL0H06787g	GO:0070013	intracellular organelle lumen
CAGL0H06875g	GO:0005634	nucleus
CAGL0H06875g	GO:0043227	membrane-bounded organelle
CAGL0H06875g	GO:0043231	intracellular membrane-bounded organelle
CAGL0H06897g	GO:0005667	transcription regulator complex
CAGL0H06897g	GO:0005669	transcription factor TFIID complex
CAGL0H06897g	GO:0090575	RNA polymerase II transcription regulator complex
CAGL0H06897g	GO:0140513	nuclear protein-containing complex
CAGL0H06919g	GO:0005783	endoplasmic reticulum
CAGL0H06919g	GO:0005789	endoplasmic reticulum membrane
CAGL0H06919g	GO:0016020	membrane
CAGL0H06919g	GO:0031090	organelle membrane
CAGL0H06919g	GO:0043227	membrane-bounded organelle
CAGL0H06919g	GO:0043231	intracellular membrane-bounded organelle
CAGL0H06941g	GO:0005829	cytosol
CAGL0H06985g	GO:0005730	nucleolus
CAGL0H06985g	GO:0030684	preribosome
CAGL0H06985g	GO:0032040	small-subunit processome
CAGL0H06985g	GO:0043228	non-membrane-bounded organelle
CAGL0H06985g	GO:0043232	intracellular non-membrane-bounded organelle
CAGL0H06985g	GO:1990904	ribonucleoprotein complex
CAGL0H07007g	GO:0019773	proteasome core complex, alpha-subunit complex
CAGL0H07007g	GO:0034515	proteasome storage granule
CAGL0H07007g	GO:0043228	non-membrane-bounded organelle
CAGL0H07007g	GO:0043232	intracellular non-membrane-bounded organelle
CAGL0H07023g	GO:0000276	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)
CAGL0H07023g	GO:0033177	proton-transporting two-sector ATPase complex, proton-transporting domain
CAGL0H07023g	GO:0045263	proton-transporting ATP synthase complex, coupling factor F(o)
CAGL0H07023g	GO:0098796	membrane protein complex
CAGL0H07023g	GO:0098798	mitochondrial protein-containing complex
CAGL0H07023g	GO:0098800	inner mitochondrial membrane protein complex
CAGL0H07029g	GO:0000315	organellar large ribosomal subunit
CAGL0H07029g	GO:0005762	mitochondrial large ribosomal subunit
CAGL0H07029g	GO:0015934	large ribosomal subunit
CAGL0H07029g	GO:0044391	ribosomal subunit
CAGL0H07029g	GO:0098798	mitochondrial protein-containing complex
CAGL0H07029g	GO:1990904	ribonucleoprotein complex
CAGL0H07073g	GO:0005819	spindle
CAGL0H07073g	GO:0042729	DASH complex
CAGL0H07073g	GO:0043228	non-membrane-bounded organelle
CAGL0H07073g	GO:0043232	intracellular non-membrane-bounded organelle
CAGL0H07073g	GO:0072686	mitotic spindle
CAGL0H07073g	GO:0140513	nuclear protein-containing complex
CAGL0H07095g	GO:0005789	endoplasmic reticulum membrane
CAGL0H07095g	GO:0016020	membrane
CAGL0H07095g	GO:0031090	organelle membrane
CAGL0H07117g	GO:0005783	endoplasmic reticulum
CAGL0H07117g	GO:0005789	endoplasmic reticulum membrane
CAGL0H07117g	GO:0016020	membrane
CAGL0H07117g	GO:0031090	organelle membrane
CAGL0H07117g	GO:0043227	membrane-bounded organelle
CAGL0H07117g	GO:0043231	intracellular membrane-bounded organelle
CAGL0H07139g	GO:0000776	kinetochore
CAGL0H07139g	GO:0000817	COMA complex
CAGL0H07139g	GO:0043228	non-membrane-bounded organelle
CAGL0H07139g	GO:0043232	intracellular non-membrane-bounded organelle
CAGL0H07139g	GO:0099080	supramolecular complex
CAGL0H07139g	GO:0140513	nuclear protein-containing complex
CAGL0H07205g	GO:0000178	exosome (RNase complex)
CAGL0H07205g	GO:0000790	chromatin
CAGL0H07205g	GO:1902494	catalytic complex
CAGL0H07205g	GO:1905354	exoribonuclease complex
CAGL0H07227g	GO:0005740	mitochondrial envelope
CAGL0H07227g	GO:0031967	organelle envelope
CAGL0H07227g	GO:0031975	envelope
CAGL0H07271g	GO:0005634	nucleus
CAGL0H07271g	GO:0043227	membrane-bounded organelle
CAGL0H07271g	GO:0043231	intracellular membrane-bounded organelle
CAGL0H07293g	GO:0005634	nucleus
CAGL0H07293g	GO:0043227	membrane-bounded organelle
CAGL0H07293g	GO:0043231	intracellular membrane-bounded organelle
CAGL0H07315g	GO:0000329	fungal-type vacuole membrane
CAGL0H07315g	GO:0005768	endosome
CAGL0H07315g	GO:0005770	late endosome
CAGL0H07315g	GO:0005774	vacuolar membrane
CAGL0H07315g	GO:0016020	membrane
CAGL0H07315g	GO:0031090	organelle membrane
CAGL0H07315g	GO:0031410	cytoplasmic vesicle
CAGL0H07315g	GO:0031982	vesicle
CAGL0H07315g	GO:0043227	membrane-bounded organelle
CAGL0H07315g	GO:0043231	intracellular membrane-bounded organelle
CAGL0H07315g	GO:0097708	intracellular vesicle
CAGL0H07315g	GO:0098588	bounding membrane of organelle
CAGL0H07315g	GO:0098852	lytic vacuole membrane
CAGL0H07359g	GO:0000329	fungal-type vacuole membrane
CAGL0H07359g	GO:0005576	extracellular region
CAGL0H07359g	GO:0005774	vacuolar membrane
CAGL0H07359g	GO:0016020	membrane
CAGL0H07359g	GO:0031090	organelle membrane
CAGL0H07359g	GO:0098588	bounding membrane of organelle
CAGL0H07359g	GO:0098852	lytic vacuole membrane
CAGL0H07381g	GO:0005681	spliceosomal complex
CAGL0H07381g	GO:0005684	U2-type spliceosomal complex
CAGL0H07381g	GO:0140513	nuclear protein-containing complex
CAGL0H07381g	GO:1990904	ribonucleoprotein complex
CAGL0H07403g	GO:0000139	Golgi membrane
CAGL0H07403g	GO:0016020	membrane
CAGL0H07403g	GO:0031090	organelle membrane
CAGL0H07403g	GO:0098588	bounding membrane of organelle
CAGL0H07425g	GO:0005737	cytoplasm
CAGL0H07447g	GO:0005828	kinetochore microtubule
CAGL0H07447g	GO:0005874	microtubule
CAGL0H07447g	GO:0005875	microtubule associated complex
CAGL0H07447g	GO:0005876	spindle microtubule
CAGL0H07447g	GO:0032133	chromosome passenger complex
CAGL0H07447g	GO:0051233	spindle midzone
CAGL0H07447g	GO:0099080	supramolecular complex
CAGL0H07447g	GO:0099081	supramolecular polymer
CAGL0H07447g	GO:0099512	supramolecular fiber
CAGL0H07447g	GO:0099513	polymeric cytoskeletal fiber
CAGL0H07491g	GO:0005634	nucleus
CAGL0H07491g	GO:0005737	cytoplasm
CAGL0H07491g	GO:0005933	cellular bud
CAGL0H07491g	GO:0043227	membrane-bounded organelle
CAGL0H07491g	GO:0043231	intracellular membrane-bounded organelle
CAGL0H07513g	GO:0005783	endoplasmic reticulum
CAGL0H07513g	GO:0005789	endoplasmic reticulum membrane
CAGL0H07513g	GO:0016020	membrane
CAGL0H07513g	GO:0031090	organelle membrane
CAGL0H07513g	GO:0043227	membrane-bounded organelle
CAGL0H07513g	GO:0043231	intracellular membrane-bounded organelle
CAGL0H07535g	GO:0000235	astral microtubule
CAGL0H07535g	GO:0000307	cyclin-dependent protein kinase holoenzyme complex
CAGL0H07535g	GO:0000790	chromatin
CAGL0H07535g	GO:0005783	endoplasmic reticulum
CAGL0H07535g	GO:0005815	microtubule organizing center
CAGL0H07535g	GO:0005816	spindle pole body
CAGL0H07535g	GO:0005874	microtubule
CAGL0H07535g	GO:0005876	spindle microtubule
CAGL0H07535g	GO:0005881	cytoplasmic microtubule
CAGL0H07535g	GO:0005935	cellular bud neck
CAGL0H07535g	GO:0010494	cytoplasmic stress granule
CAGL0H07535g	GO:0030427	site of polarized growth
CAGL0H07535g	GO:0035770	ribonucleoprotein granule
CAGL0H07535g	GO:0036464	cytoplasmic ribonucleoprotein granule
CAGL0H07535g	GO:0043227	membrane-bounded organelle
CAGL0H07535g	GO:0043228	non-membrane-bounded organelle
CAGL0H07535g	GO:0043231	intracellular membrane-bounded organelle
CAGL0H07535g	GO:0043232	intracellular non-membrane-bounded organelle
CAGL0H07535g	GO:0051233	spindle midzone
CAGL0H07535g	GO:0061695	transferase complex, transferring phosphorus-containing groups
CAGL0H07535g	GO:0099080	supramolecular complex
CAGL0H07535g	GO:0099081	supramolecular polymer
CAGL0H07535g	GO:0099512	supramolecular fiber
CAGL0H07535g	GO:0099513	polymeric cytoskeletal fiber
CAGL0H07535g	GO:1902494	catalytic complex
CAGL0H07535g	GO:1902554	serine/threonine protein kinase complex
CAGL0H07535g	GO:1902911	protein kinase complex
CAGL0H07535g	GO:1990023	mitotic spindle midzone
CAGL0H07535g	GO:1990234	transferase complex
CAGL0H07579g	GO:0005634	nucleus
CAGL0H07579g	GO:0005739	mitochondrion
CAGL0H07579g	GO:0005829	cytosol
CAGL0H07579g	GO:0043227	membrane-bounded organelle
CAGL0H07579g	GO:0043231	intracellular membrane-bounded organelle
CAGL0H07601g	GO:0005634	nucleus
CAGL0H07601g	GO:0043227	membrane-bounded organelle
CAGL0H07601g	GO:0043231	intracellular membrane-bounded organelle
CAGL0H07645g	GO:0000795	synaptonemal complex
CAGL0H07645g	GO:0099086	synaptonemal structure
CAGL0H07689g	GO:0005635	nuclear envelope
CAGL0H07689g	GO:0016020	membrane
CAGL0H07689g	GO:0031090	organelle membrane
CAGL0H07689g	GO:0031965	nuclear membrane
CAGL0H07689g	GO:0031967	organelle envelope
CAGL0H07689g	GO:0031975	envelope
CAGL0H07711g	GO:0000785	chromatin
CAGL0H07711g	GO:0008023	transcription elongation factor complex
CAGL0H07711g	GO:0016593	Cdc73/Paf1 complex
CAGL0H07711g	GO:0035327	transcriptionally active chromatin
CAGL0H07711g	GO:0140513	nuclear protein-containing complex
CAGL0H07777g	GO:0005634	nucleus
CAGL0H07777g	GO:0005643	nuclear pore
CAGL0H07777g	GO:0005737	cytoplasm
CAGL0H07777g	GO:0043227	membrane-bounded organelle
CAGL0H07777g	GO:0043231	intracellular membrane-bounded organelle
CAGL0H07777g	GO:0140513	nuclear protein-containing complex
CAGL0H07799g	GO:0000151	ubiquitin ligase complex
CAGL0H07799g	GO:0000152	nuclear ubiquitin ligase complex
CAGL0H07799g	GO:0005680	anaphase-promoting complex
CAGL0H07799g	GO:0031461	cullin-RING ubiquitin ligase complex
CAGL0H07799g	GO:0140513	nuclear protein-containing complex
CAGL0H07799g	GO:0140535	intracellular protein-containing complex
CAGL0H07799g	GO:1902494	catalytic complex
CAGL0H07799g	GO:1990234	transferase complex
CAGL0H07821g	GO:0005635	nuclear envelope
CAGL0H07821g	GO:0005643	nuclear pore
CAGL0H07821g	GO:0031967	organelle envelope
CAGL0H07821g	GO:0031975	envelope
CAGL0H07821g	GO:0034399	nuclear periphery
CAGL0H07821g	GO:0140513	nuclear protein-containing complex
CAGL0H07843g	GO:0005667	transcription regulator complex
CAGL0H07843g	GO:0016602	CCAAT-binding factor complex
CAGL0H07843g	GO:0090575	RNA polymerase II transcription regulator complex
CAGL0H07843g	GO:0140513	nuclear protein-containing complex
CAGL0H07865g	GO:0005739	mitochondrion
CAGL0H07865g	GO:0043227	membrane-bounded organelle
CAGL0H07865g	GO:0043231	intracellular membrane-bounded organelle
CAGL0H07887g	GO:0005737	cytoplasm
CAGL0H07909g	GO:0000131	incipient cellular bud site
CAGL0H07909g	GO:0000145	exocyst
CAGL0H07909g	GO:0001411	hyphal tip
CAGL0H07909g	GO:0005934	cellular bud tip
CAGL0H07909g	GO:0005935	cellular bud neck
CAGL0H07909g	GO:0030427	site of polarized growth
CAGL0H07909g	GO:0051286	cell tip
CAGL0H07909g	GO:0060187	cell pole
CAGL0H07909g	GO:0099023	vesicle tethering complex
CAGL0H07909g	GO:0140535	intracellular protein-containing complex
CAGL0H07953g	GO:0072546	EMC complex
CAGL0H07953g	GO:0098796	membrane protein complex
CAGL0H07953g	GO:0140534	endoplasmic reticulum protein-containing complex
CAGL0H07975g	GO:0005634	nucleus
CAGL0H07975g	GO:0005654	nucleoplasm
CAGL0H07975g	GO:0005730	nucleolus
CAGL0H07975g	GO:0043227	membrane-bounded organelle
CAGL0H07975g	GO:0043228	non-membrane-bounded organelle
CAGL0H07975g	GO:0043231	intracellular membrane-bounded organelle
CAGL0H07975g	GO:0043232	intracellular non-membrane-bounded organelle
CAGL0H07975g	GO:1990904	ribonucleoprotein complex
CAGL0H07997g	GO:0005576	extracellular region
CAGL0H08019g	GO:0005634	nucleus
CAGL0H08019g	GO:0005829	cytosol
CAGL0H08019g	GO:0010494	cytoplasmic stress granule
CAGL0H08019g	GO:0035770	ribonucleoprotein granule
CAGL0H08019g	GO:0036464	cytoplasmic ribonucleoprotein granule
CAGL0H08019g	GO:0043227	membrane-bounded organelle
CAGL0H08019g	GO:0043228	non-membrane-bounded organelle
CAGL0H08019g	GO:0043231	intracellular membrane-bounded organelle
CAGL0H08019g	GO:0043232	intracellular non-membrane-bounded organelle
CAGL0H08019g	GO:0099080	supramolecular complex
CAGL0H08063g	GO:0005782	peroxisomal matrix
CAGL0H08063g	GO:0031907	microbody lumen
CAGL0H08063g	GO:0031974	membrane-enclosed lumen
CAGL0H08063g	GO:0043233	organelle lumen
CAGL0H08063g	GO:0070013	intracellular organelle lumen
CAGL0H08107g	GO:0005634	nucleus
CAGL0H08107g	GO:0016020	membrane
CAGL0H08107g	GO:0043227	membrane-bounded organelle
CAGL0H08107g	GO:0043231	intracellular membrane-bounded organelle
CAGL0H08129g	GO:0005886	plasma membrane
CAGL0H08129g	GO:0016020	membrane
CAGL0H08195g	GO:0005737	cytoplasm
CAGL0H08217g	GO:0000778	kinetochore
CAGL0H08217g	GO:0033597	mitotic checkpoint complex
CAGL0H08217g	GO:0043228	non-membrane-bounded organelle
CAGL0H08217g	GO:0043232	intracellular non-membrane-bounded organelle
CAGL0H08217g	GO:0099080	supramolecular complex
CAGL0H08217g	GO:0140513	nuclear protein-containing complex
CAGL0H08283g	GO:0005759	mitochondrial matrix
CAGL0H08283g	GO:0031974	membrane-enclosed lumen
CAGL0H08283g	GO:0043233	organelle lumen
CAGL0H08283g	GO:0070013	intracellular organelle lumen
CAGL0H08327g	GO:0005829	cytosol
CAGL0H08393g	GO:0016020	membrane
CAGL0H08393g	GO:0016021	integral component of membrane
CAGL0H08393g	GO:0031224	intrinsic component of membrane
CAGL0H08437g	GO:0005942	phosphatidylinositol 3-kinase complex
CAGL0H08437g	GO:0034271	phosphatidylinositol 3-kinase complex, class III, type I
CAGL0H08437g	GO:0034272	phosphatidylinositol 3-kinase complex, class III, type II
CAGL0H08437g	GO:0035032	phosphatidylinositol 3-kinase complex, class III
CAGL0H08437g	GO:0044232	organelle membrane contact site
CAGL0H08437g	GO:0061695	transferase complex, transferring phosphorus-containing groups
CAGL0H08437g	GO:0071561	nucleus-vacuole junction
CAGL0H08437g	GO:0098796	membrane protein complex
CAGL0H08437g	GO:0120095	vacuole-isolation membrane contact site
CAGL0H08437g	GO:1902494	catalytic complex
CAGL0H08437g	GO:1990234	transferase complex
CAGL0H08525g	GO:0042721	TIM22 mitochondrial import inner membrane insertion complex
CAGL0H08525g	GO:0098796	membrane protein complex
CAGL0H08525g	GO:0098798	mitochondrial protein-containing complex
CAGL0H08525g	GO:0098800	inner mitochondrial membrane protein complex
CAGL0H08541g	GO:0005634	nucleus
CAGL0H08541g	GO:0043227	membrane-bounded organelle
CAGL0H08541g	GO:0043231	intracellular membrane-bounded organelle
CAGL0H08602g	GO:0005737	cytoplasm
CAGL0H08624g	GO:0000778	kinetochore
CAGL0H08624g	GO:0043228	non-membrane-bounded organelle
CAGL0H08624g	GO:0043232	intracellular non-membrane-bounded organelle
CAGL0H08624g	GO:0099080	supramolecular complex
CAGL0H08690g	GO:0000785	chromatin
CAGL0H08690g	GO:0035327	transcriptionally active chromatin
CAGL0H08734g	GO:0005840	ribosome
CAGL0H08734g	GO:0015934	large ribosomal subunit
CAGL0H08734g	GO:0022625	cytosolic large ribosomal subunit
CAGL0H08734g	GO:0043228	non-membrane-bounded organelle
CAGL0H08734g	GO:0043232	intracellular non-membrane-bounded organelle
CAGL0H08734g	GO:0044391	ribosomal subunit
CAGL0H08734g	GO:1990904	ribonucleoprotein complex
CAGL0H08822g	GO:0005739	mitochondrion
CAGL0H08822g	GO:0016021	integral component of membrane
CAGL0H08822g	GO:0031224	intrinsic component of membrane
CAGL0H08822g	GO:0043227	membrane-bounded organelle
CAGL0H08822g	GO:0043231	intracellular membrane-bounded organelle
CAGL0H08844g	GO:0005618	cell wall
CAGL0H08844g	GO:0009277	fungal-type cell wall
CAGL0H08844g	GO:0009986	cell surface
CAGL0H08844g	GO:0030312	external encapsulating structure
CAGL0H08844g	GO:0030446	hyphal cell wall
CAGL0H08866g	GO:0005634	nucleus
CAGL0H08866g	GO:0043227	membrane-bounded organelle
CAGL0H08866g	GO:0043231	intracellular membrane-bounded organelle
CAGL0H08888g	GO:0005783	endoplasmic reticulum
CAGL0H08888g	GO:0031410	cytoplasmic vesicle
CAGL0H08888g	GO:0031982	vesicle
CAGL0H08888g	GO:0043227	membrane-bounded organelle
CAGL0H08888g	GO:0043231	intracellular membrane-bounded organelle
CAGL0H08888g	GO:0097708	intracellular vesicle
CAGL0H08932g	GO:0030117	membrane coat
CAGL0H08932g	GO:0030120	vesicle coat
CAGL0H08932g	GO:0030126	COPI vesicle coat
CAGL0H08932g	GO:0098796	membrane protein complex
CAGL0H08954g	GO:0005739	mitochondrion
CAGL0H08954g	GO:0043227	membrane-bounded organelle
CAGL0H08954g	GO:0043231	intracellular membrane-bounded organelle
CAGL0H08976g	GO:0015934	large ribosomal subunit
CAGL0H08976g	GO:0022625	cytosolic large ribosomal subunit
CAGL0H08976g	GO:0044391	ribosomal subunit
CAGL0H08976g	GO:1990904	ribonucleoprotein complex
CAGL0H08998g	GO:0000307	cyclin-dependent protein kinase holoenzyme complex
CAGL0H08998g	GO:0061695	transferase complex, transferring phosphorus-containing groups
CAGL0H08998g	GO:1902494	catalytic complex
CAGL0H08998g	GO:1902554	serine/threonine protein kinase complex
CAGL0H08998g	GO:1902911	protein kinase complex
CAGL0H08998g	GO:1990234	transferase complex
CAGL0H09042g	GO:0000235	astral microtubule
CAGL0H09042g	GO:0005737	cytoplasm
CAGL0H09042g	GO:0005815	microtubule organizing center
CAGL0H09042g	GO:0005816	spindle pole body
CAGL0H09042g	GO:0005869	dynactin complex
CAGL0H09042g	GO:0005874	microtubule
CAGL0H09042g	GO:0005875	microtubule associated complex
CAGL0H09042g	GO:0005876	spindle microtubule
CAGL0H09042g	GO:0005881	cytoplasmic microtubule
CAGL0H09042g	GO:0005938	cell cortex
CAGL0H09042g	GO:0099080	supramolecular complex
CAGL0H09042g	GO:0099081	supramolecular polymer
CAGL0H09042g	GO:0099512	supramolecular fiber
CAGL0H09042g	GO:0099513	polymeric cytoskeletal fiber
CAGL0H09174g	GO:0005777	peroxisome
CAGL0H09174g	GO:0005778	peroxisomal membrane
CAGL0H09174g	GO:0016020	membrane
CAGL0H09174g	GO:0031090	organelle membrane
CAGL0H09174g	GO:0031903	microbody membrane
CAGL0H09174g	GO:0042579	microbody
CAGL0H09174g	GO:0043227	membrane-bounded organelle
CAGL0H09174g	GO:0043231	intracellular membrane-bounded organelle
CAGL0H09174g	GO:0098588	bounding membrane of organelle
CAGL0H09196g	GO:0005794	Golgi apparatus
CAGL0H09196g	GO:0016021	integral component of membrane
CAGL0H09196g	GO:0031224	intrinsic component of membrane
CAGL0H09196g	GO:0043227	membrane-bounded organelle
CAGL0H09196g	GO:0043231	intracellular membrane-bounded organelle
CAGL0H09306g	GO:0005758	mitochondrial intermembrane space
CAGL0H09306g	GO:0031970	organelle envelope lumen
CAGL0H09306g	GO:0031974	membrane-enclosed lumen
CAGL0H09306g	GO:0042719	mitochondrial intermembrane space protein transporter complex
CAGL0H09306g	GO:0043233	organelle lumen
CAGL0H09306g	GO:0070013	intracellular organelle lumen
CAGL0H09306g	GO:0098798	mitochondrial protein-containing complex
CAGL0H09306g	GO:1990351	transporter complex
CAGL0H09328g	GO:0005750	mitochondrial respiratory chain complex III
CAGL0H09328g	GO:0005886	plasma membrane
CAGL0H09328g	GO:0016020	membrane
CAGL0H09328g	GO:0045275	respiratory chain complex III
CAGL0H09328g	GO:0070069	cytochrome complex
CAGL0H09328g	GO:0098796	membrane protein complex
CAGL0H09328g	GO:0098798	mitochondrial protein-containing complex
CAGL0H09328g	GO:0098800	inner mitochondrial membrane protein complex
CAGL0H09328g	GO:0098803	respiratory chain complex
CAGL0H09328g	GO:1902494	catalytic complex
CAGL0H09328g	GO:1902495	transmembrane transporter complex
CAGL0H09328g	GO:1990204	oxidoreductase complex
CAGL0H09328g	GO:1990351	transporter complex
CAGL0H09350g	GO:0005634	nucleus
CAGL0H09350g	GO:0005737	cytoplasm
CAGL0H09350g	GO:0008540	proteasome regulatory particle, base subcomplex
CAGL0H09350g	GO:0043227	membrane-bounded organelle
CAGL0H09350g	GO:0043231	intracellular membrane-bounded organelle
CAGL0H09350g	GO:0140535	intracellular protein-containing complex
CAGL0H09350g	GO:1902494	catalytic complex
CAGL0H09350g	GO:1990234	transferase complex
CAGL0H09350g	GO:1990303	UBR1-RAD6 ubiquitin ligase complex
CAGL0H09372g	GO:0005634	nucleus
CAGL0H09372g	GO:0010494	cytoplasmic stress granule
CAGL0H09372g	GO:0035770	ribonucleoprotein granule
CAGL0H09372g	GO:0036464	cytoplasmic ribonucleoprotein granule
